product_name,product_category,product_size,region,country,city,venue,year,year_month,month,product_price,qty_sold_monthly,monthly_sales,avg_product_sales_by_month_of_the_year
iced coffee,drink,small,North America,USA,Miami,Miami,2022,2022-01,1,7.99,17,135.83,198.47
iced coffee,drink,small,North America,USA,Miami,Miami,2022,2022-02,2,7.99,25,199.75,188.88
iced coffee,drink,small,North America,USA,Miami,Miami,2022,2022-03,3,7.99,31,247.69,171.1
iced coffee,drink,small,North America,USA,Miami,Miami,2022,2022-04,4,7.99,22,175.78,171.94
iced coffee,drink,small,North America,USA,Miami,Miami,2022,2022-05,5,7.99,39,311.61,185.37
iced coffee,drink,small,North America,USA,Miami,Miami,2022,2022-06,6,7.99,19,151.81,194.32
iced coffee,drink,small,North America,USA,Miami,Miami,2022,2022-07,7,7.99,15,119.85,199.11
iced coffee,drink,small,North America,USA,Miami,Miami,2022,2022-08,8,7.99,35,279.65,232.35
iced coffee,drink,small,North America,USA,Miami,Miami,2022,2022-09,9,7.99,25,199.75,172.58
iced coffee,drink,small,North America,USA,Miami,Miami,2022,2022-10,10,7.99,24,191.76,208.38
iced coffee,drink,small,North America,USA,Miami,Miami,2022,2022-11,11,7.99,24,191.76,208.7
iced coffee,drink,small,North America,USA,Miami,Miami,2022,2022-12,12,7.99,21,167.79,160.44
iced coffee,drink,small,North America,USA,Miami,Miami,2023,2023-01,1,7.99,23,183.77,198.47
iced coffee,drink,small,North America,USA,Miami,Miami,2023,2023-02,2,7.99,20,159.8,188.88
iced coffee,drink,small,North America,USA,Miami,Miami,2023,2023-03,3,7.99,14,111.86,171.1
iced coffee,drink,small,North America,USA,Miami,Miami,2023,2023-04,4,7.99,18,143.82,171.94
iced coffee,drink,small,North America,USA,Miami,Miami,2023,2023-05,5,7.99,15,119.85,185.37
iced coffee,drink,small,North America,USA,Miami,Miami,2023,2023-06,6,7.99,20,159.8,194.32
iced coffee,drink,small,North America,USA,Miami,Miami,2023,2023-07,7,7.99,31,247.69,199.11
iced coffee,drink,small,North America,USA,Miami,Miami,2023,2023-08,8,7.99,21,167.79,232.35
iced coffee,drink,small,North America,USA,Miami,Miami,2023,2023-09,9,7.99,32,255.68,172.58
iced coffee,drink,small,North America,USA,Miami,Miami,2023,2023-10,10,7.99,27,215.73,208.38
iced coffee,drink,small,North America,USA,Miami,Miami,2023,2023-11,11,7.99,35,279.65,208.7
iced coffee,drink,small,North America,USA,Miami,Miami,2023,2023-12,12,7.99,23,183.77,160.44
iced coffee,drink,small,North America,USA,Miami,Miami,2024,2024-01,1,7.99,25,199.75,198.47
iced coffee,drink,small,North America,USA,Miami,Miami,2024,2024-02,2,7.99,23,183.77,188.88
iced coffee,drink,small,North America,USA,Miami,Miami,2024,2024-03,3,7.99,22,175.78,171.1
iced coffee,drink,small,North America,USA,Miami,Miami,2024,2024-04,4,7.99,26,207.74,171.94
iced coffee,drink,small,North America,USA,Miami,Miami,2024,2024-05,5,7.99,11,87.89,185.37
iced coffee,drink,small,North America,USA,Miami,Miami,2024,2024-06,6,7.99,13,103.87,194.32
iced coffee,drink,small,North America,USA,Miami,Miami,2024,2024-07,7,7.99,30,239.7,199.11
iced coffee,drink,small,North America,USA,Miami,Miami,2024,2024-08,8,7.99,35,279.65,232.35
iced coffee,drink,small,North America,USA,Miami,Miami,2024,2024-09,9,7.99,9,71.91,172.58
iced coffee,drink,small,North America,USA,Miami,Miami,2024,2024-10,10,7.99,29,231.71,208.38
iced coffee,drink,small,North America,USA,Miami,Miami,2024,2024-11,11,7.99,25,199.75,208.7
iced coffee,drink,small,North America,USA,Miami,Miami,2024,2024-12,12,7.99,21,167.79,160.44
iced coffee,drink,small,North America,USA,Miami,Miami,2025,2025-01,1,7.99,22,175.78,198.47
iced coffee,drink,small,North America,USA,Miami,Miami,2025,2025-02,2,7.99,27,215.73,188.88
iced coffee,drink,small,North America,USA,Miami,Miami,2025,2025-03,3,7.99,4,31.96,171.1
iced coffee,drink,small,North America,USA,New York,New York,2020,2020-03,3,7.99,17,135.83,171.1
iced coffee,drink,small,North America,USA,New York,New York,2020,2020-04,4,7.99,21,167.79,171.94
iced coffee,drink,small,North America,USA,New York,New York,2020,2020-05,5,7.99,17,135.83,185.37
iced coffee,drink,small,North America,USA,New York,New York,2020,2020-06,6,7.99,14,111.86,194.32
iced coffee,drink,small,North America,USA,New York,New York,2020,2020-07,7,7.99,11,87.89,199.11
iced coffee,drink,small,North America,USA,New York,New York,2020,2020-08,8,7.99,20,159.8,232.35
iced coffee,drink,small,North America,USA,New York,New York,2020,2020-09,9,7.99,23,183.77,172.58
iced coffee,drink,small,North America,USA,New York,New York,2020,2020-10,10,7.99,47,375.53,208.38
iced coffee,drink,small,North America,USA,New York,New York,2020,2020-11,11,7.99,18,143.82,208.7
iced coffee,drink,small,North America,USA,New York,New York,2020,2020-12,12,7.99,19,151.81,160.44
iced coffee,drink,small,North America,USA,New York,New York,2021,2021-01,1,7.99,20,159.8,198.47
iced coffee,drink,small,North America,USA,New York,New York,2021,2021-02,2,7.99,19,151.81,188.88
iced coffee,drink,small,North America,USA,New York,New York,2021,2021-03,3,7.99,20,159.8,171.1
iced coffee,drink,small,North America,USA,New York,New York,2021,2021-04,4,7.99,15,119.85,171.94
iced coffee,drink,small,North America,USA,New York,New York,2021,2021-05,5,7.99,29,231.71,185.37
iced coffee,drink,small,North America,USA,New York,New York,2021,2021-06,6,7.99,30,239.7,194.32
iced coffee,drink,small,North America,USA,New York,New York,2021,2021-07,7,7.99,17,135.83,199.11
iced coffee,drink,small,North America,USA,New York,New York,2021,2021-08,8,7.99,49,391.51,232.35
iced coffee,drink,small,North America,USA,New York,New York,2021,2021-09,9,7.99,37,295.63,172.58
iced coffee,drink,small,North America,USA,New York,New York,2021,2021-10,10,7.99,35,279.65,208.38
iced coffee,drink,small,North America,USA,New York,New York,2021,2021-11,11,7.99,28,223.72,208.7
iced coffee,drink,small,North America,USA,New York,New York,2021,2021-12,12,7.99,49,391.51,160.44
iced coffee,drink,small,North America,USA,New York,New York,2022,2022-01,1,7.99,33,263.67,198.47
iced coffee,drink,small,North America,USA,New York,New York,2022,2022-02,2,7.99,32,255.68,188.88
iced coffee,drink,small,North America,USA,New York,New York,2022,2022-03,3,7.99,36,287.64,171.1
iced coffee,drink,small,North America,USA,New York,New York,2022,2022-04,4,7.99,28,223.72,171.94
iced coffee,drink,small,North America,USA,New York,New York,2022,2022-05,5,7.99,27,215.73,185.37
iced coffee,drink,small,North America,USA,New York,New York,2022,2022-06,6,7.99,24,191.76,194.32
iced coffee,drink,small,North America,USA,New York,New York,2022,2022-07,7,7.99,44,351.56,199.11
iced coffee,drink,small,North America,USA,New York,New York,2022,2022-08,8,7.99,27,215.73,232.35
iced coffee,drink,small,North America,USA,New York,New York,2022,2022-09,9,7.99,18,143.82,172.58
iced coffee,drink,small,North America,USA,New York,New York,2022,2022-10,10,7.99,30,239.7,208.38
iced coffee,drink,small,North America,USA,New York,New York,2022,2022-11,11,7.99,18,143.82,208.7
iced coffee,drink,small,North America,USA,New York,New York,2022,2022-12,12,7.99,24,191.76,160.44
iced coffee,drink,small,North America,USA,New York,New York,2023,2023-01,1,7.99,29,231.71,198.47
iced coffee,drink,small,North America,USA,New York,New York,2023,2023-02,2,7.99,28,223.72,188.88
iced coffee,drink,small,North America,USA,New York,New York,2023,2023-03,3,7.99,21,167.79,171.1
iced coffee,drink,small,North America,USA,New York,New York,2023,2023-04,4,7.99,16,127.84,171.94
iced coffee,drink,small,North America,USA,New York,New York,2023,2023-05,5,7.99,25,199.75,185.37
iced coffee,drink,small,North America,USA,New York,New York,2023,2023-06,6,7.99,25,199.75,194.32
iced coffee,drink,small,North America,USA,New York,New York,2023,2023-07,7,7.99,26,207.74,199.11
iced coffee,drink,small,North America,USA,New York,New York,2023,2023-08,8,7.99,23,183.77,232.35
iced coffee,drink,small,North America,USA,New York,New York,2023,2023-09,9,7.99,15,119.85,172.58
iced coffee,drink,small,North America,USA,New York,New York,2023,2023-10,10,7.99,35,279.65,208.38
iced coffee,drink,small,North America,USA,New York,New York,2023,2023-11,11,7.99,42,335.58,208.7
iced coffee,drink,small,North America,USA,New York,New York,2023,2023-12,12,7.99,15,119.85,160.44
iced coffee,drink,small,North America,USA,New York,New York,2024,2024-01,1,7.99,24,191.76,198.47
iced coffee,drink,small,North America,USA,New York,New York,2024,2024-02,2,7.99,20,159.8,188.88
iced coffee,drink,small,North America,USA,New York,New York,2024,2024-03,3,7.99,50,399.5,171.1
iced coffee,drink,small,North America,USA,New York,New York,2024,2024-04,4,7.99,22,175.78,171.94
iced coffee,drink,small,North America,USA,New York,New York,2024,2024-05,5,7.99,25,199.75,185.37
iced coffee,drink,small,North America,USA,New York,New York,2024,2024-06,6,7.99,21,167.79,194.32
iced coffee,drink,small,North America,USA,New York,New York,2024,2024-07,7,7.99,23,183.77,199.11
iced coffee,drink,small,North America,USA,New York,New York,2024,2024-08,8,7.99,38,303.62,232.35
iced coffee,drink,small,North America,USA,New York,New York,2024,2024-09,9,7.99,13,103.87,172.58
iced coffee,drink,small,North America,USA,New York,New York,2024,2024-10,10,7.99,15,119.85,208.38
iced coffee,drink,small,North America,USA,New York,New York,2024,2024-11,11,7.99,20,159.8,208.7
iced coffee,drink,small,North America,USA,New York,New York,2024,2024-12,12,7.99,18,143.82,160.44
iced coffee,drink,small,North America,USA,New York,New York,2025,2025-01,1,7.99,42,335.58,198.47
iced coffee,drink,small,North America,USA,New York,New York,2025,2025-02,2,7.99,14,111.86,188.88
iced coffee,drink,small,North America,USA,New York,New York,2025,2025-03,3,7.99,3,23.97,171.1
iced coffee,drink,small,North America,USA,Seattle,Seattle,2020,2020-03,3,7.99,34,271.66,171.1
iced coffee,drink,small,North America,USA,Seattle,Seattle,2020,2020-04,4,7.99,23,183.77,171.94
iced coffee,drink,small,North America,USA,Seattle,Seattle,2020,2020-05,5,7.99,27,215.73,185.37
iced coffee,drink,small,North America,USA,Seattle,Seattle,2020,2020-06,6,7.99,30,239.7,194.32
iced coffee,drink,small,North America,USA,Seattle,Seattle,2020,2020-07,7,7.99,25,199.75,199.11
iced coffee,drink,small,North America,USA,Seattle,Seattle,2020,2020-08,8,7.99,23,183.77,232.35
iced coffee,drink,small,North America,USA,Seattle,Seattle,2020,2020-09,9,7.99,24,191.76,172.58
iced coffee,drink,small,North America,USA,Seattle,Seattle,2020,2020-10,10,7.99,20,159.8,208.38
iced coffee,drink,small,North America,USA,Seattle,Seattle,2020,2020-11,11,7.99,18,143.82,208.7
iced coffee,drink,small,North America,USA,Seattle,Seattle,2020,2020-12,12,7.99,20,159.8,160.44
iced coffee,drink,small,North America,USA,Seattle,Seattle,2021,2021-01,1,7.99,20,159.8,198.47
iced coffee,drink,small,North America,USA,Seattle,Seattle,2021,2021-02,2,7.99,18,143.82,188.88
iced coffee,drink,small,North America,USA,Seattle,Seattle,2021,2021-03,3,7.99,14,111.86,171.1
iced coffee,drink,small,North America,USA,Seattle,Seattle,2021,2021-04,4,7.99,19,151.81,171.94
iced coffee,drink,small,North America,USA,Seattle,Seattle,2021,2021-05,5,7.99,24,191.76,185.37
iced coffee,drink,small,North America,USA,Seattle,Seattle,2021,2021-06,6,7.99,15,119.85,194.32
iced coffee,drink,small,North America,USA,Seattle,Seattle,2021,2021-07,7,7.99,32,255.68,199.11
iced coffee,drink,small,North America,USA,Seattle,Seattle,2021,2021-08,8,7.99,22,175.78,232.35
iced coffee,drink,small,North America,USA,Seattle,Seattle,2021,2021-09,9,7.99,7,55.93,172.58
iced coffee,drink,small,North America,USA,Seattle,Seattle,2021,2021-10,10,7.99,11,87.89,208.38
iced coffee,drink,small,North America,USA,Seattle,Seattle,2021,2021-11,11,7.99,40,319.6,208.7
iced coffee,drink,small,North America,USA,Seattle,Seattle,2021,2021-12,12,7.99,9,71.91,160.44
iced coffee,drink,small,North America,USA,Seattle,Seattle,2022,2022-01,1,7.99,26,207.74,198.47
iced coffee,drink,small,North America,USA,Seattle,Seattle,2022,2022-02,2,7.99,21,167.79,188.88
iced coffee,drink,small,North America,USA,Seattle,Seattle,2022,2022-03,3,7.99,24,191.76,171.1
iced coffee,drink,small,North America,USA,Seattle,Seattle,2022,2022-04,4,7.99,23,183.77,171.94
iced coffee,drink,small,North America,USA,Seattle,Seattle,2022,2022-05,5,7.99,8,63.92,185.37
iced coffee,drink,small,North America,USA,Seattle,Seattle,2022,2022-06,6,7.99,19,151.81,194.32
iced coffee,drink,small,North America,USA,Seattle,Seattle,2022,2022-07,7,7.99,22,175.78,199.11
iced coffee,drink,small,North America,USA,Seattle,Seattle,2022,2022-08,8,7.99,41,327.59,232.35
iced coffee,drink,small,North America,USA,Seattle,Seattle,2022,2022-09,9,7.99,19,151.81,172.58
iced coffee,drink,small,North America,USA,Seattle,Seattle,2022,2022-10,10,7.99,33,263.67,208.38
iced coffee,drink,small,North America,USA,Seattle,Seattle,2022,2022-11,11,7.99,29,231.71,208.7
iced coffee,drink,small,North America,USA,Seattle,Seattle,2022,2022-12,12,7.99,25,199.75,160.44
iced coffee,drink,small,North America,USA,Seattle,Seattle,2023,2023-01,1,7.99,30,239.7,198.47
iced coffee,drink,small,North America,USA,Seattle,Seattle,2023,2023-02,2,7.99,35,279.65,188.88
iced coffee,drink,small,North America,USA,Seattle,Seattle,2023,2023-03,3,7.99,15,119.85,171.1
iced coffee,drink,small,North America,USA,Seattle,Seattle,2023,2023-04,4,7.99,11,87.89,171.94
iced coffee,drink,small,North America,USA,Seattle,Seattle,2023,2023-05,5,7.99,14,111.86,185.37
iced coffee,drink,small,North America,USA,Seattle,Seattle,2023,2023-06,6,7.99,39,311.61,194.32
iced coffee,drink,small,North America,USA,Seattle,Seattle,2023,2023-07,7,7.99,28,223.72,199.11
iced coffee,drink,small,North America,USA,Seattle,Seattle,2023,2023-08,8,7.99,31,247.69,232.35
iced coffee,drink,small,North America,USA,Seattle,Seattle,2023,2023-09,9,7.99,20,159.8,172.58
iced coffee,drink,small,North America,USA,Seattle,Seattle,2023,2023-10,10,7.99,29,231.71,208.38
iced coffee,drink,small,North America,USA,Seattle,Seattle,2023,2023-11,11,7.99,13,103.87,208.7
iced coffee,drink,small,North America,USA,Seattle,Seattle,2023,2023-12,12,7.99,10,79.9,160.44
iced coffee,drink,small,North America,USA,Seattle,Seattle,2024,2024-01,1,7.99,16,127.84,198.47
iced coffee,drink,small,North America,USA,Seattle,Seattle,2024,2024-02,2,7.99,21,167.79,188.88
iced coffee,drink,small,North America,USA,Seattle,Seattle,2024,2024-03,3,7.99,24,191.76,171.1
iced coffee,drink,small,North America,USA,Seattle,Seattle,2024,2024-04,4,7.99,19,151.81,171.94
iced coffee,drink,small,North America,USA,Seattle,Seattle,2024,2024-05,5,7.99,23,183.77,185.37
iced coffee,drink,small,North America,USA,Seattle,Seattle,2024,2024-06,6,7.99,22,175.78,194.32
iced coffee,drink,small,North America,USA,Seattle,Seattle,2024,2024-07,7,7.99,31,247.69,199.11
iced coffee,drink,small,North America,USA,Seattle,Seattle,2024,2024-08,8,7.99,27,215.73,232.35
iced coffee,drink,small,North America,USA,Seattle,Seattle,2024,2024-09,9,7.99,19,151.81,172.58
iced coffee,drink,small,North America,USA,Seattle,Seattle,2024,2024-10,10,7.99,25,199.75,208.38
iced coffee,drink,small,North America,USA,Seattle,Seattle,2024,2024-11,11,7.99,24,191.76,208.7
iced coffee,drink,small,North America,USA,Seattle,Seattle,2024,2024-12,12,7.99,23,183.77,160.44
iced coffee,drink,small,North America,USA,Seattle,Seattle,2025,2025-01,1,7.99,17,135.83,198.47
iced coffee,drink,small,North America,USA,Seattle,Seattle,2025,2025-02,2,7.99,12,95.88,188.88
multigrain toast with butter,food,one size,LATAM,Argentina,Buenos Aires,Buenos Aires,2020,2020-03,3,5.99,10,59.9,51.43
multigrain toast with butter,food,one size,LATAM,Argentina,Buenos Aires,Buenos Aires,2020,2020-04,4,5.99,3,17.97,61.1
multigrain toast with butter,food,one size,LATAM,Argentina,Buenos Aires,Buenos Aires,2020,2020-05,5,5.99,10,59.9,57.5
multigrain toast with butter,food,one size,LATAM,Argentina,Buenos Aires,Buenos Aires,2020,2020-06,6,5.99,17,101.83,63.73
multigrain toast with butter,food,one size,LATAM,Argentina,Buenos Aires,Buenos Aires,2020,2020-07,7,5.99,8,47.92,52.47
multigrain toast with butter,food,one size,LATAM,Argentina,Buenos Aires,Buenos Aires,2020,2020-08,8,5.99,19,113.81,58.34
multigrain toast with butter,food,one size,LATAM,Argentina,Buenos Aires,Buenos Aires,2020,2020-09,9,5.99,13,77.87,47.42
multigrain toast with butter,food,one size,LATAM,Argentina,Buenos Aires,Buenos Aires,2020,2020-10,10,5.99,14,83.86,48.42
multigrain toast with butter,food,one size,LATAM,Argentina,Buenos Aires,Buenos Aires,2020,2020-11,11,5.99,17,101.83,54.39
multigrain toast with butter,food,one size,LATAM,Argentina,Buenos Aires,Buenos Aires,2020,2020-12,12,5.99,3,17.97,53.19
multigrain toast with butter,food,one size,LATAM,Argentina,Buenos Aires,Buenos Aires,2021,2021-01,1,5.99,9,53.91,59.65
multigrain toast with butter,food,one size,LATAM,Argentina,Buenos Aires,Buenos Aires,2021,2021-02,2,5.99,9,53.91,52.76
multigrain toast with butter,food,one size,LATAM,Argentina,Buenos Aires,Buenos Aires,2021,2021-03,3,5.99,21,125.79,51.43
multigrain toast with butter,food,one size,LATAM,Argentina,Buenos Aires,Buenos Aires,2021,2021-04,4,5.99,8,47.92,61.1
multigrain toast with butter,food,one size,LATAM,Argentina,Buenos Aires,Buenos Aires,2021,2021-05,5,5.99,14,83.86,57.5
multigrain toast with butter,food,one size,LATAM,Argentina,Buenos Aires,Buenos Aires,2021,2021-06,6,5.99,12,71.88,63.73
multigrain toast with butter,food,one size,LATAM,Argentina,Buenos Aires,Buenos Aires,2021,2021-07,7,5.99,9,53.91,52.47
multigrain toast with butter,food,one size,LATAM,Argentina,Buenos Aires,Buenos Aires,2021,2021-08,8,5.99,14,83.86,58.34
multigrain toast with butter,food,one size,LATAM,Argentina,Buenos Aires,Buenos Aires,2021,2021-09,9,5.99,8,47.92,47.42
multigrain toast with butter,food,one size,LATAM,Argentina,Buenos Aires,Buenos Aires,2021,2021-10,10,5.99,21,125.79,48.42
multigrain toast with butter,food,one size,LATAM,Argentina,Buenos Aires,Buenos Aires,2021,2021-11,11,5.99,10,59.9,54.39
multigrain toast with butter,food,one size,LATAM,Argentina,Buenos Aires,Buenos Aires,2021,2021-12,12,5.99,9,53.91,53.19
multigrain toast with butter,food,one size,LATAM,Argentina,Buenos Aires,Buenos Aires,2022,2022-01,1,5.99,12,71.88,59.65
multigrain toast with butter,food,one size,LATAM,Argentina,Buenos Aires,Buenos Aires,2022,2022-02,2,5.99,14,83.86,52.76
multigrain toast with butter,food,one size,LATAM,Argentina,Buenos Aires,Buenos Aires,2022,2022-03,3,5.99,3,17.97,51.43
multigrain toast with butter,food,one size,LATAM,Argentina,Buenos Aires,Buenos Aires,2022,2022-04,4,5.99,8,47.92,61.1
multigrain toast with butter,food,one size,LATAM,Argentina,Buenos Aires,Buenos Aires,2022,2022-05,5,5.99,13,77.87,57.5
multigrain toast with butter,food,one size,LATAM,Argentina,Buenos Aires,Buenos Aires,2022,2022-06,6,5.99,4,23.96,63.73
multigrain toast with butter,food,one size,LATAM,Argentina,Buenos Aires,Buenos Aires,2022,2022-07,7,5.99,13,77.87,52.47
multigrain toast with butter,food,one size,LATAM,Argentina,Buenos Aires,Buenos Aires,2022,2022-08,8,5.99,2,11.98,58.34
multigrain toast with butter,food,one size,LATAM,Argentina,Buenos Aires,Buenos Aires,2022,2022-09,9,5.99,4,23.96,47.42
multigrain toast with butter,food,one size,LATAM,Argentina,Buenos Aires,Buenos Aires,2022,2022-10,10,5.99,8,47.92,48.42
multigrain toast with butter,food,one size,LATAM,Argentina,Buenos Aires,Buenos Aires,2022,2022-11,11,5.99,10,59.9,54.39
multigrain toast with butter,food,one size,LATAM,Argentina,Buenos Aires,Buenos Aires,2022,2022-12,12,5.99,6,35.94,53.19
multigrain toast with butter,food,one size,LATAM,Argentina,Buenos Aires,Buenos Aires,2023,2023-01,1,5.99,8,47.92,59.65
multigrain toast with butter,food,one size,LATAM,Argentina,Buenos Aires,Buenos Aires,2023,2023-02,2,5.99,2,11.98,52.76
multigrain toast with butter,food,one size,LATAM,Argentina,Buenos Aires,Buenos Aires,2023,2023-03,3,5.99,6,35.94,51.43
multigrain toast with butter,food,one size,LATAM,Argentina,Buenos Aires,Buenos Aires,2023,2023-04,4,5.99,9,53.91,61.1
multigrain toast with butter,food,one size,LATAM,Argentina,Buenos Aires,Buenos Aires,2023,2023-05,5,5.99,2,11.98,57.5
multigrain toast with butter,food,one size,LATAM,Argentina,Buenos Aires,Buenos Aires,2023,2023-06,6,5.99,16,95.84,63.73
multigrain toast with butter,food,one size,LATAM,Argentina,Buenos Aires,Buenos Aires,2023,2023-07,7,5.99,5,29.95,52.47
multigrain toast with butter,food,one size,LATAM,Argentina,Buenos Aires,Buenos Aires,2023,2023-08,8,5.99,3,17.97,58.34
multigrain toast with butter,food,one size,LATAM,Argentina,Buenos Aires,Buenos Aires,2023,2023-09,9,5.99,7,41.93,47.42
multigrain toast with butter,food,one size,LATAM,Argentina,Buenos Aires,Buenos Aires,2023,2023-10,10,5.99,14,83.86,48.42
multigrain toast with butter,food,one size,LATAM,Argentina,Buenos Aires,Buenos Aires,2023,2023-11,11,5.99,3,17.97,54.39
multigrain toast with butter,food,one size,LATAM,Argentina,Buenos Aires,Buenos Aires,2023,2023-12,12,5.99,17,101.83,53.19
multigrain toast with butter,food,one size,LATAM,Argentina,Buenos Aires,Buenos Aires,2024,2024-01,1,5.99,6,35.94,59.65
multigrain toast with butter,food,one size,LATAM,Argentina,Buenos Aires,Buenos Aires,2024,2024-02,2,5.99,11,65.89,52.76
multigrain toast with butter,food,one size,LATAM,Argentina,Buenos Aires,Buenos Aires,2024,2024-03,3,5.99,5,29.95,51.43
multigrain toast with butter,food,one size,LATAM,Argentina,Buenos Aires,Buenos Aires,2024,2024-04,4,5.99,18,107.82,61.1
multigrain toast with butter,food,one size,LATAM,Argentina,Buenos Aires,Buenos Aires,2024,2024-05,5,5.99,10,59.9,57.5
multigrain toast with butter,food,one size,LATAM,Argentina,Buenos Aires,Buenos Aires,2024,2024-06,6,5.99,9,53.91,63.73
multigrain toast with butter,food,one size,LATAM,Argentina,Buenos Aires,Buenos Aires,2024,2024-07,7,5.99,9,53.91,52.47
multigrain toast with butter,food,one size,LATAM,Argentina,Buenos Aires,Buenos Aires,2024,2024-08,8,5.99,10,59.9,58.34
multigrain toast with butter,food,one size,LATAM,Argentina,Buenos Aires,Buenos Aires,2024,2024-09,9,5.99,4,23.96,47.42
multigrain toast with butter,food,one size,LATAM,Argentina,Buenos Aires,Buenos Aires,2024,2024-10,10,5.99,3,17.97,48.42
multigrain toast with butter,food,one size,LATAM,Argentina,Buenos Aires,Buenos Aires,2024,2024-11,11,5.99,14,83.86,54.39
multigrain toast with butter,food,one size,LATAM,Argentina,Buenos Aires,Buenos Aires,2024,2024-12,12,5.99,8,47.92,53.19
multigrain toast with butter,food,one size,LATAM,Argentina,Buenos Aires,Buenos Aires,2025,2025-01,1,5.99,9,53.91,59.65
multigrain toast with butter,food,one size,LATAM,Argentina,Buenos Aires,Buenos Aires,2025,2025-02,2,5.99,11,65.89,52.76
multigrain toast with butter,food,one size,LATAM,Argentina,Buenos Aires,Buenos Aires,2025,2025-03,3,5.99,1,5.99,51.43
multigrain toast with butter,food,one size,LATAM,Peru,Lima,Lima,2020,2020-03,3,5.99,15,89.85,51.43
multigrain toast with butter,food,one size,LATAM,Peru,Lima,Lima,2020,2020-04,4,5.99,13,77.87,61.1
multigrain toast with butter,food,one size,LATAM,Peru,Lima,Lima,2020,2020-05,5,5.99,10,59.9,57.5
multigrain toast with butter,food,one size,LATAM,Peru,Lima,Lima,2020,2020-06,6,5.99,11,65.89,63.73
multigrain toast with butter,food,one size,LATAM,Peru,Lima,Lima,2020,2020-07,7,5.99,7,41.93,52.47
multigrain toast with butter,food,one size,LATAM,Peru,Lima,Lima,2020,2020-08,8,5.99,9,53.91,58.34
multigrain toast with butter,food,one size,LATAM,Peru,Lima,Lima,2020,2020-09,9,5.99,5,29.95,47.42
multigrain toast with butter,food,one size,LATAM,Peru,Lima,Lima,2020,2020-10,10,5.99,7,41.93,48.42
multigrain toast with butter,food,one size,LATAM,Peru,Lima,Lima,2020,2020-11,11,5.99,14,83.86,54.39
multigrain toast with butter,food,one size,LATAM,Peru,Lima,Lima,2020,2020-12,12,5.99,11,65.89,53.19
multigrain toast with butter,food,one size,LATAM,Peru,Lima,Lima,2021,2021-01,1,5.99,9,53.91,59.65
multigrain toast with butter,food,one size,LATAM,Peru,Lima,Lima,2021,2021-02,2,5.99,4,23.96,52.76
multigrain toast with butter,food,one size,LATAM,Peru,Lima,Lima,2021,2021-03,3,5.99,12,71.88,51.43
multigrain toast with butter,food,one size,LATAM,Peru,Lima,Lima,2021,2021-04,4,5.99,16,95.84,61.1
multigrain toast with butter,food,one size,LATAM,Peru,Lima,Lima,2021,2021-05,5,5.99,5,29.95,57.5
multigrain toast with butter,food,one size,LATAM,Peru,Lima,Lima,2021,2021-06,6,5.99,8,47.92,63.73
multigrain toast with butter,food,one size,LATAM,Peru,Lima,Lima,2021,2021-07,7,5.99,3,17.97,52.47
multigrain toast with butter,food,one size,LATAM,Peru,Lima,Lima,2021,2021-08,8,5.99,12,71.88,58.34
multigrain toast with butter,food,one size,LATAM,Peru,Lima,Lima,2021,2021-09,9,5.99,8,47.92,47.42
multigrain toast with butter,food,one size,LATAM,Peru,Lima,Lima,2021,2021-10,10,5.99,2,11.98,48.42
multigrain toast with butter,food,one size,LATAM,Peru,Lima,Lima,2021,2021-11,11,5.99,6,35.94,54.39
multigrain toast with butter,food,one size,LATAM,Peru,Lima,Lima,2021,2021-12,12,5.99,9,53.91,53.19
multigrain toast with butter,food,one size,LATAM,Peru,Lima,Lima,2022,2022-01,1,5.99,3,17.97,59.65
multigrain toast with butter,food,one size,LATAM,Peru,Lima,Lima,2022,2022-02,2,5.99,5,29.95,52.76
multigrain toast with butter,food,one size,LATAM,Peru,Lima,Lima,2022,2022-03,3,5.99,8,47.92,51.43
multigrain toast with butter,food,one size,LATAM,Peru,Lima,Lima,2022,2022-04,4,5.99,16,95.84,61.1
multigrain toast with butter,food,one size,LATAM,Peru,Lima,Lima,2022,2022-05,5,5.99,11,65.89,57.5
multigrain toast with butter,food,one size,LATAM,Peru,Lima,Lima,2022,2022-06,6,5.99,3,17.97,63.73
multigrain toast with butter,food,one size,LATAM,Peru,Lima,Lima,2022,2022-07,7,5.99,21,125.79,52.47
multigrain toast with butter,food,one size,LATAM,Peru,Lima,Lima,2022,2022-08,8,5.99,5,29.95,58.34
multigrain toast with butter,food,one size,LATAM,Peru,Lima,Lima,2022,2022-09,9,5.99,13,77.87,47.42
multigrain toast with butter,food,one size,LATAM,Peru,Lima,Lima,2022,2022-11,11,5.99,1,5.99,54.39
multigrain toast with butter,food,one size,LATAM,Peru,Lima,Lima,2022,2022-12,12,5.99,10,59.9,53.19
multigrain toast with butter,food,one size,LATAM,Peru,Lima,Lima,2023,2023-01,1,5.99,13,77.87,59.65
multigrain toast with butter,food,one size,LATAM,Peru,Lima,Lima,2023,2023-02,2,5.99,14,83.86,52.76
multigrain toast with butter,food,one size,LATAM,Peru,Lima,Lima,2023,2023-03,3,5.99,12,71.88,51.43
multigrain toast with butter,food,one size,LATAM,Peru,Lima,Lima,2023,2023-04,4,5.99,13,77.87,61.1
multigrain toast with butter,food,one size,LATAM,Peru,Lima,Lima,2023,2023-05,5,5.99,1,5.99,57.5
